Regions,California,,
Brands,,,
Segments,"Auto Intenders > Hyundai,Auto Intenders > Infiniti,Auto Intenders > Kia,Auto Intenders > Honda,Auto Intenders > Mazda,Auto Intenders > Nissan,Auto Intenders > Subaru,Auto Intenders > Toyota,Auto Intenders > Acura",,
,,,
Type,Name,Index,Business Category
Audience Profile,Sports and Healthy Living > Gym Member > LA Fitness,1368,Interest: Fitness
Audience Profile,Retail > Luxury Goods,1205,Lifestyle
Audience Profile,Entertainment > Gamers and Comics,1159,Lifestyle
Audience Profile,Retail > Green Consumer,1120,Lifestyle
Audience Profile,Sports and Healthy Living > Gym Member,1114,Lifestyle
Audience Profile,Pet Owner,1111,Lifestyle
Audience Profile,Do It Yourself DIY,1085,Lifestyle
Audience Profile,Laundromats,1075,Lifestyle
Audience Profile,Lifestage Changes > New or Expectant Mother,1061,Lifestyle
Audience Profile,CPG Retailers > Big Box Shopper,1022,Lifestyle
Audience Profile,Sports and Healthy Living > Golf Enthusiast,1009,Lifestyle
Audience Profile,Children Stores Retailers,1000,Lifestyle
Audience Profile,CPG Retailers > Convenience Stores Shopper,998,Lifestyle
Audience Profile,Entertainment > Entertainment Enthusiast,985,Lifestyle
Audience Profile,Sports and Healthy Living > Health Enthusiast,983,Lifestyle
Audience Profile,Sports and Healthy Living > Outdoor National Parks Visitors,950,Lifestyle
Audience Profile,Leisure Traveler,875,Lifestyle
Audience Profile,Business Traveler,867,Lifestyle
Audience Profile,Greek Restaurants,1247,Lifestyle: Food and Beverage
Audience Profile,French Restaurants,1245,Lifestyle: Food and Beverage
Audience Profile,Casual Dining > Vegetarian Vegan Gluten Free,1218,Lifestyle: Food and Beverage
Audience Profile,Middle Eastern Restaurants,1204,Lifestyle: Food and Beverage
Audience Profile,Delis,1181,Lifestyle: Food and Beverage
Audience Profile,Fine Dining,1146,Lifestyle: Food and Beverage
Audience Profile,Wine Shops,1101,Lifestyle: Food and Beverage
Audience Profile,Foodie,1082,Lifestyle: Food and Beverage
Audience Profile,Wineries,1066,Lifestyle: Food and Beverage
